time,index,mass,x,y,z,vx,vy,vz,fx,fy,fz
2.000805,29,5.114218,-93.11522,316.045,-261.6507,9.064879,-0.5151211,-3.328559,0.4628703,-1.305431,1.412269
2.000805,30,7.121568,-12.72781,-49.99525,-221.1529,13.0792,0.3225051,-0.6979215,0.08048392,1.140733,5.793919
2.000805,31,7.579143,322.218,-196.7457,-303.797,6.074813,0.3323428,6.798155,-1.44801,1.24321,1.83712
2.000805,32,12.04769,207.5393,-41.46206,-217.0103,8.201396,0.1779105,8.052619,-3.893003,1.051411,4.755381
2.000805,33,13.28153,216.7628,222.0858,390.6383,-7.812555,-0.3094099,4.164489,-1.38708,-2.05029,-3.042054
2.000805,34,14.48062,301.8431,357.223,167.092,-4.247177,-0.3898318,7.842298,-2.435456,-2.800512,-1.261081
2.000805,35,3.225557,334.3866,298.0068,-70.59193,1.9549,-0.4549019,9.088644,-0.7557918,-0.7265658,0.1191337
2.000805,36,12.17051,103.295,42.38233,-442.7963,9.014975,0.01570081,2.399899,-0.7504004,0.09442274,3.996609
2.000805,37,3.530691,169.1911,203.1003,-233.0226,8.543533,-0.5884173,6.175998,-0.8257536,-1.030121,1.055163
2.000805,38,3.523992,-20.18678,212.9529,-356.5709,9.758958,-0.3607569,-0.446198,0.1177067,-0.6280301,1.118714
2.000805,39,6.838877,-183.8548,-143.6241,-316.6586,8.648962,0.3159478,-4.884115,0.9011639,1.061097,2.100078
2.000805,40,3.680815,-133.8355,-231.0558,-399.896,8.592318,0.3164555,-2.731643,0.2343215,0.5778959,0.9367633
2.000805,41,10.3455,195.2144,87.18828,-264.6584,8.54258,-0.2582907,6.571402,-2.793162,-1.324136,3.867134
2.000805,42,2.478179,-355.1913,-166.4225,134.265,-3.33661,0.2908404,-9.195458,0.7181305,0.3570446,-0.3085491
2.000805,43,6.145127,-173.5917,-116.958,12.97779,-1.597139,1.123767,-13.67621,4.903789,3.412614,-0.6839523
2.000805,44,3.312966,289.4567,-169.7823,-222.332,6.188563,0.4299574,7.845761,-0.4340797,0.7104415,0.5358649
2.000805,45,4.722178,185.5032,251.8643,53.36994,-2.388126,-0.7760331,10.83002,-1.322104,-1.807737,-0.4628744
2.000805,46,4.181569,-78.07728,382.6251,-221.5551,8.661563,-0.6929427,-3.455888,0.1899946,-1.441812,0.7478004
2.000805,47,9.913884,-24.47645,-93.24028,-110.0582,15.31797,2.537448,-5.473314,3.201605,12.31781,13.64104
2.000805,48,10.62069,-289.2408,187.7417,140.1141,-4.358762,0.01408465,-9.128401,3.806251,0.1288567,-0.7806995
2.000805,49,12.0047,24.51824,-226.8718,258.0679,-10.57495,0.5053118,1.304034,-0.1118936,3.010556,-3.537079
2.000805,50,3.274961,-297.0463,-158.5692,350.6727,-6.761065,0.1874936,-5.941715,0.5554321,0.3040579,-0.6341019
2.000805,51,5.48867,185.386,-381.403,-189.5686,6.925005,0.5357181,6.321356,-0.3014981,1.453001,0.9832167
2.000805,52,12.5534,16.75546,48.10385,469.726,-9.152479,-0.09925943,0.1307057,-0.2043584,-0.613668,-3.440225
2.000805,53,3.500751,345.1013,-77.17743,-251.9792,5.137815,0.2741381,8.313151,-1.4368,0.4716124,1.520204
2.000805,54,17.59973,40.9014,375.9301,175.7788,-9.238353,-0.6180481,2.922191,-0.4355503,-5.373475,-2.624929
2.000805,55,10.1371,-327.4734,-233.4161,-171.9918,4.541438,0.3779868,-8.380942,2.837345,1.894869,1.268694
2.000805,56,5.080445,-189.7014,-236.5314,-144.1311,6.211379,0.9767383,-8.339017,1.111957,2.575909,2.245474
2.000805,57,5.923798,-246.4381,-272.7036,160.0952,-5.534919,0.4832391,-8.280628,1.268384,1.414029,-0.9935582
2.000805,58,3.587536,-266.6394,80.8138,203.358,-6.556097,0.2495206,-8.723762,0.8635995,0.4636472,-1.144839
2.000805,59,12.28647,-291.0961,182.504,-61.78822,2.150827,-0.4374722,-10.37673,4.219549,-2.673778,1.06162
2.000805,60,9.59197,138.1093,261.1441,174.631,-8.090304,-0.6021951,6.994967,-1.644727,-2.862862,-2.172059
2.000805,61,12.62012,236.8728,-41.96948,-59.06361,2.453657,0.6866714,12.19645,-11.71096,4.425104,1.828178
2.000805,62,12.46966,-406.3428,215.7933,-194.0054,4.000839,-0.2394224,-7.926764,3.032047,-1.476377,1.527768
2.000805,63,6.386756,115.34,302.8025,-339.1105,8.674518,-0.4375684,2.946467,-0.4934094,-1.38316,1.40296
2.000805,64,4.415798,-220.6359,-229.9786,39.60553,-2.407334,0.6774871,-10.9664,1.418953,1.477643,-0.6339156
2.000805,65,9.318118,220.0397,-302.5895,287.0009,-7.290187,0.3461192,5.606571,-1.474995,1.600817,-1.521813
2.000805,66,5.187761,217.3671,-106.2292,-318.2477,8.168076,0.2459959,5.862017,-0.8438783,0.6260041,1.772152
2.000805,67,1.833642,2.120942,-226.216,94.89642,-12.18715,1.335006,3.067204,0.01801972,1.207007,-0.568072
2.000805,68,11.68311,-48.30171,-55.01244,431.0896,-9.357071,-0.01665782,-1.194315,0.7550194,-0.10316,-3.185815
2.000805,69,14.84012,-293.1324,130.0186,197.3576,-5.560033,-0.09625754,-8.733379,4.844632,-0.7284002,-4.273693
2.000805,70,10.29416,85.57794,192.1971,-170.4353,11.08271,-0.906655,4.828876,-1.814126,-4.64111,4.149438
2.000805,71,6.38924,-70.01862,-1.761609,-351.6666,10.33998,-0.02391574,-1.777241,0.556059,-0.07388194,2.777131
2.000805,72,8.427372,-71.15642,-39.3233,10.82685,-6.555691,6.316091,-20.08957,42.89278,23.83952,-7.328733
2.000805,73,5.560498,-234.5039,-121.6302,-175.2357,6.710418,0.4150901,-8.810564,1.974389,1.154132,1.750615
2.000805,74,7.42993,-258.7206,106.2215,-25.77547,1.115056,-0.3000407,-11.8382,3.792096,-1.098916,0.2079971
2.000805,75,11.16951,395.406,206.3268,-217.1289,4.146352,-0.2674669,7.894855,-2.534322,-1.481182,1.386998
2.000805,76,5.416922,-172.988,-98.36077,318.1504,-8.910226,0.2070202,-5.024453,1.003192,0.55197,-1.718979
2.000805,77,4.684162,-145.082,412.5146,228.9594,-7.709979,-0.4693889,-4.551765,0.3493789,-1.089076,-0.6451654
2.000805,78,19.0687,-217.0592,105.4647,-203.3526,7.694098,-0.3116736,-8.080169,6.314218,-2.953923,6.204379
2.000805,79,2.758122,-63.43118,243.9826,428.4804,-8.783534,-0.2552515,-1.393903,0.1117037,-0.3476771,-0.6209444
2.000805,80,11.09958,49.06153,413.7758,-50.42866,8.48622,-0.7168211,4.590357,-0.387847,-3.931768,0.1089872
2.000805,81,15.36114,35.78058,-430.8091,231.7009,-8.761732,0.4873232,1.798676,-0.1777087,3.708205,-1.910478
2.000805,82,7.500502,456.0589,48.16905,-119.6199,1.963318,-0.02050315,8.906481,-2.580074,-0.08338714,0.6398471
2.000805,83,21.89095,199.8921,-5.795691,-50.69738,3.528661,-0.2131707,13.21965,-18.09972,-2.353298,2.787274
2.000805,84,7.349988,-302.9498,-145.1536,-310.8403,6.871584,0.2252315,-6.327415,1.831567,0.8146795,1.610771
2.000805,85,4.06992,-247.0065,-118.0756,-332.3844,7.793439,0.09240478,-5.452505,0.7554664,0.1917936,1.23272
2.000805,86,8.411819,-105.1942,-435.9827,-216.8801,7.8221,0.5039731,-4.215887,0.5028519,2.094987,1.066537
2.000805,87,10.7926,-188.5874,341.8745,-85.3047,3.567127,-0.6765686,-9.310867,1.964195,-3.608693,0.5932331
2.000805,88,2.270806,180.6755,168.6232,-33.45757,2.982466,-0.9857711,12.07041,-1.118457,-1.10097,0.07798067
2.000805,89,8.078631,340.465,-163.0104,-226.008,4.949262,0.3398969,7.910795,-2.618355,1.364505,1.072617
2.000805,90,11.60622,395.8283,79.51868,-68.67817,1.470991,-0.1776265,9.590677,-3.928395,-1.019455,0.02369112
2.000805,91,8.880589,-36.81493,182.4703,147.3167,-12.75745,-1.164851,-1.948482,0.7503751,-5.112757,-4.429853
2.000805,92,8.101793,113.1144,372.3581,-126.4442,7.775339,-0.6665381,5.892274,-1.054952,-2.671491,0.9464772
2.000805,93,9.010848,-26.02792,-137.1051,435.4792,-9.290301,0.3669378,-0.5809157,0.02823131,1.641269,-1.890484
2.000805,94,7.489303,-330.2841,252.4879,189.0796,-4.284248,-0.5095448,-8.353454,2.702474,-1.896795,-1.950189
2.000805,95,6.857381,178.1732,140.2744,427.2065,-8.338964,-0.04798826,3.261734,-0.4684044,-0.1600491,-1.840539
2.000805,96,5.904663,-390.5584,-48.81304,148.8615,-3.245671,0.1218728,-9.145057,1.830729,0.3589861,-0.7574577
2.000805,97,10.72864,-100.0099,310.8379,-163.3886,8.547593,-0.7395472,-6.015293,1.660034,-3.891494,1.903942
2.000805,98,5.581452,-346.9809,242.9786,-69.62939,2.011267,-0.4977882,-9.373516,1.765444,-1.378045,0.3353134
2.000805,99,6.660301,-141.0169,126.6323,126.2661,-9.228883,-0.8346031,-9.438737,2.99257,-2.725205,-2.964632
2.000805,100,2.693505,209.2774,-19.6319,-99.38125,5.582773,0.2034181,12.54447,-1.856862,0.2376705,1.905167
2.000805,101,12.05565,69.41299,-343.426,27.85426,-1.178644,0.8301528,10.42267,-1.111241,4.944664,-0.846254
2.000805,102,7.970214,149.9877,167.434,-443.0604,8.343397,-0.2464307,3.085594,-0.8129355,-0.9749074,2.184863
